id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,text,dataset,primary_anger,secondary_anger,primary_disgust,secondary_disgust,primary_fear,secondary_fear,primary_joy,secondary_joy,primary_sadness,secondary_sadness,primary_surprise,secondary_surprise
1987,True,False,False,False,False,False,False,False,"@HillaryClinton More lies and hypocrisy. As senator of NY, you clearly said you were opposed to gay marriage. #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1988,True,False,False,False,False,False,False,False,@HillaryClinton You have proven your dishonesty once again in flip flopping on this issue. People know you were opposed before. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1989,True,False,False,False,False,False,False,False,@LaureneDiCillo @NBCNews @dl34l And why are major media outlets not exposing Hillary's blatant flip flopping on this issue. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1990,False,True,False,False,False,False,False,False,WHO'S READY FOR A DAY OF ACTION?! I know I am! #FellowsSC #SemST,train,False,False,False,False,False,False,False,True,False,False,False,False
1993,False,False,False,False,True,False,False,False,"Headed to Chester, SC for a big hillary canvass! Join me. Wylie park 11-3 #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
1995,True,False,False,False,False,False,False,False,@HillaryClinton Where are the #LGBT pride condoms #BillClinton used when he assaulted #MonicaLewinsky? #HillaryClinton #tlot #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1997,True,False,False,False,False,False,False,False,@philadper2014 @LouiseKatina Hillary's New Campaign slogan is:  HILLARY - NOTHING TO HIDE BUT THE TRUTH!  #tcot #WakeUpAmerica #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2001,False,False,False,False,True,False,False,False,@ReCorwin She didn't even answer with a complete sentence LOL. #Legend #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2003,True,False,False,False,False,False,False,False,@HillaryClinton So what's your goal for setting up victims for #BillClinton to assault? #HillaryClinton #ChelseasMom #tlot #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2007,True,False,False,False,False,False,False,False,@foxnation That should have been done BEFORE she got rid of it!!! #NoHillary2016 #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2011,True,False,False,False,False,False,False,False,"HillaryClinton Next up for legalization: Your pet goat, or your #pedophile neighbor 'dating' the 9 year old next door.. #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2013,False,False,False,False,False,True,False,False,When you fav supports the wrong candidate  (@ladygaga)  #Bernie2016 #SemST,train,False,False,False,False,False,False,False,False,True,True,False,False
2014,False,False,False,False,True,False,False,False,"@koolkat14215 Haha, I LOVE your header! #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
2015,True,False,False,False,False,False,False,False,"I hate Hillary Clinton and Obama, please go die together  thrown into the ocean get ripped into prices by sharks. #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2020,False,True,False,False,True,False,False,False,The only Intelligent Choice for USA is Hillary Clinton....You can not afford to stay HOME ...you must VOTE and VOTE #UniteBlue #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2021,False,False,False,False,True,False,False,False,"@fuzislippers @KLSouth @gdebenedetti Yeah, she's a real forward thinker! Lol  #MakeAmericaGreatAgain #WhyImNotVotingForHillary #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
2022,False,False,False,False,True,False,False,False,@LibtardLimbaugh @Mex38Tex @NRO Thanks so much for this article! #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2024,True,False,False,False,False,False,False,False,@JebBush Here are my thoughts on the ruling: keep your archaic non-science based beliefs out of the laws of our secular nation #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2025,True,False,False,False,False,False,False,False,"@Reince Facts confirm what we knew. Used server to prevent e-mails from becoming public records. Like Obama, no transparency. #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2027,False,True,False,False,False,False,False,False,Hillary Clinton might end up having my vote. She's been tackling so many issues that America needs to face. #SemST,train,False,False,False,False,False,False,False,True,False,False,False,False
2028,True,False,False,False,False,False,False,False,Apple and Walmart = MADE IN CHINA Why does our country continue to sell us out to China in every way possible? #AppleMusic  #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2031,True,False,False,False,False,False,False,False,"Dick Morris: @HillaryClinton is ""fundamentally corrupt"". He should know! #copolitics  #wcs15 #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2033,False,False,False,False,True,False,False,False,"@CidEloisa @DiggingLamb Thank you so much for RTs and FAVs, Eloisa and Thomas!!! #WakeUpAmerica #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
2036,False,False,False,False,False,False,False,True,& I bet that @HillaryClinton is thee best choice for President in 2016she's the next best one for the people  #Vote #SemST,train,False,False,False,False,False,False,False,False,False,False,False,True
2037,False,False,False,False,True,False,False,False,Can't wait to get my #YaaasHillary shirt!  @HillaryClinton #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2039,False,False,False,False,True,False,False,False,@dhz26 I love a good sale. Money well spent. 2 birds with 1stone. #LoveWins #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2040,True,False,False,False,False,False,False,False,H stands for Holding Back e-mails belonging to #WeThePeople #obstructingjustice #WakeUpAmerica #HillaryLiesMatter #UniteBIue #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2043,False,False,False,False,True,False,False,False,@WNTonight i love bernie because he ain't #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2046,True,False,False,False,False,False,False,False,"Why is HRC so popular?  This deceptive socialist accomplished nothing. Is only wife of an impeached President, who enabled UBL.   #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2047,False,True,False,False,True,False,False,False,2016 is going to be a great year. Rush Limbaugh's contract is over and he will be dropped by so many. Liberal victory #stoprush #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2048,True,False,False,False,False,False,False,False,@HillaryClinton R U desperate or what? 3rd Hillary tweet on my timeline 2day. NOT gonna vote 4 U! #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2054,True,False,False,False,False,False,False,False,"Hillary LIES, yet people still desire her as the President of the United States. #sad #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2055,False,False,False,False,True,False,False,False,@17leete17 hahaha. He is some kind of special..  this is why Hillary's going to win! Hahaha. #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2056,False,False,False,False,True,False,False,False,@realDonaldTrump @MalachiNorris lol!!!!  That is one of the funniest things I've heard in a while!!!!  #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2060,False,False,False,False,True,False,False,False,Do you know what would REALLY PISS .@HillaryClinton OFF?  .@VP .@JoeBiden runs against her. LMAO!   #WakeUpAmerica No longer is #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2063,False,False,False,True,False,False,False,False,"#Putin, the last thing the US needs right now is another #Clinton or #Bush in the White house. We're a dynasty now? #Jeb2016 #SemST",train,False,False,False,False,True,True,False,False,False,False,False,False
2067,False,False,False,False,True,False,False,False,"It's Monday night,do you know where your Hillary supporters are? In Rock Hill at our Amazing Phone bank! Come join!HillaryforSC #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
2070,False,False,False,False,True,False,False,False,Gwen being a good leader and training a new volunteer in rock hill.! #FellowsSC #HillaryForSC #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2073,False,False,False,False,False,False,False,True,@HillaryClinton Yes! I am chipping in 5$ because we have faith in you. #SemST,train,False,False,False,False,False,False,False,False,False,False,False,True
2074,False,False,False,False,False,False,True,False,@AndreaTantaros @3coffeesplez WTF? This just keeps getting crazier! #SemST,train,False,False,False,False,False,False,False,False,False,False,True,True
2076,False,False,False,False,True,False,False,False,Fantastic Emmet County Dem meeting tonight in Estherville. Glad to meet some @HillaryClinton supporters! #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2078,False,False,False,False,True,False,False,False,I think it's funny people think Bernie can take on Hillary and Bill #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2080,False,False,False,False,True,False,False,False,@PhilGlutting @megadreamin Thank you so much for RT and FAV!!! #WakeUpAmerica #Rubio2016 #Cruz2016 #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2086,True,False,False,False,False,False,False,False,@petefrt That woman is so corrupt she can't even have a truthful thought. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2092,False,False,False,True,False,False,False,False,"@LeahR77 @DrMartyFox > With continued #Obama's & @TheDemocrats Admin policymaking, #USA will become #Greece! #WakeUpAmerica #NJ #SemST",train,False,False,False,False,True,True,False,False,False,False,False,False
2093,False,False,False,False,True,False,False,False,@johnpodesta @HillaryClinton awesome every true chef needs this.. Go Hillary #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2098,True,False,False,False,False,False,False,False,@FoxNews we just have to hang in there long enough that this idiot doesn't completely destroy the country #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2100,False,True,False,False,False,False,False,False,I feel confident that @HillaryClinton will win  in 2016. #SemST,train,False,False,False,False,False,False,False,True,False,False,False,False
2102,False,False,False,False,True,False,False,False,Great day in Emmetsburg meeting with #HillaryClinton supporters and learning more about important issues in Palo Alto county #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2108,False,True,False,False,False,False,False,False,"RT @HillaryHaikus: #Ready because one day girls will say: I want to be President, too.  #ReadyForHillary #haiku #SemST",train,False,False,False,False,False,False,False,True,False,False,False,False
2109,False,False,False,False,False,False,True,False,@PhxKen Shocked she didn't burst into flames! #WakeUpAmerica #makeAmericaGreatAgain #SemST,train,False,False,False,False,False,False,False,False,False,False,True,True
2111,False,False,False,False,True,False,False,False,@robin45208 @C4Constitution Thank you so much for RTs!!! #WakeUpAmerica  #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2112,False,False,False,True,False,False,False,False,Republican donors have numerous candidates to put their money on. Dems basically have one. We're gonna get killed financially. #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
2114,False,False,False,False,True,False,False,False,Chris Christie for President? HAHAHAHAHA!  I don't think so!  @HillaryClinton #Clinton #Hilary #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2115,True,False,False,False,False,False,False,False,@megynkelly Hahahaha combed through emails!!! Bunch of scumbags!!! #NoHillary2016 #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2116,False,True,False,False,False,False,False,False,Loved talking with Yvette today about education and women's voices in politics. Can't wait to see her on caucus day! #FellowsIA #SemST,train,False,False,False,False,False,False,False,True,False,False,False,False
2118,False,False,False,True,False,False,False,False,@pikester45 Exactly what I don't want to see happen in America. #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
2123,False,False,False,True,False,False,False,False,Insurgent. What will happen if Hillary becomes dictator in chief. #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
2124,False,False,False,True,False,False,False,False,How can we expect u to make good financial decisions for the US if u can't manage ur own multimillion $ salary so ur not broke #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
2126,True,False,False,False,False,False,False,False,@FoxNews @GovChristie @HillaryClinton Actually she should be disqualified from running!How many scams and ethics problems now? #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2127,True,False,False,False,False,False,False,False,#Christie2016 you can't claim #Bridgegate wasn't your fault when you were the man behind the wheel. #GOP  #TeaParty #TCOT #DEM #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2130,False,False,True,False,False,False,False,False,How anyone can believe a single word that comes out of that woman's mouth is beyond me... #SemST,train,False,False,True,True,False,False,False,False,False,False,False,False
2132,False,False,False,False,True,False,False,False,@HillaryIn2016 hey I just checked your blog. Kudos! Keep it up! #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2134,False,False,False,False,True,False,False,False,Hillary had just enough time to doctor her email inbox to her advantage before releasing them.... hahaha #justkidding #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2135,True,False,False,False,False,False,False,False,".@davelevinthal Operating a shredder, now @hillaryclinton is WAY more adept at using THAT! #WakeUpAmerica #TCOT #OhHillNO! #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2140,True,False,False,False,False,False,False,False,Hillary can't use a fucking fax machine but you idiots are going to vote for her to be President?  #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2147,False,False,False,False,True,False,False,False,Thank you for your kind RTs and FAVs @pamnsc !!! #WakeUpAmerica #todosmarchamos #Cuba #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2152,False,False,False,False,True,False,False,False,I'm really excited for 2016 after finding out the amount @HillaryClinton raised. We got this. #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2156,True,False,False,False,False,False,False,False,.@FoxNews @brithume ok.. So where are these emails coming from? Didnt @HillaryClinton already say the server was erased? #LIES #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2157,False,False,False,True,False,False,False,False,I dreamt about Hilary Clinton last night. Does this mean her plans to control us and take over the world are coming true? #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
2158,False,False,False,False,True,False,False,False,@CoachDLG515 @Retired36 I'm glad that you will now slice all round.  #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2159,True,False,False,False,False,False,False,False,#Obama administration lies again.. Knew of #HillaryEmails being private.. transparency???? #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2163,False,True,False,False,False,False,False,False,@HillaryClinton will be the nominee for the Democratic Party. Period. And she's gonna win the Presidency too. #SorryBernie #SemST,train,False,False,False,False,False,False,False,True,False,False,False,False
2168,False,False,False,False,True,False,False,False,@POTUS I want you to President for a 3rd term!!! Please make it happen LOL! I'm fine with #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2173,True,False,False,False,False,False,False,False,The Kool-Aid drinking leftanistas continue to close ranks with support for Madame Secretary. WTF? Hillary is a fraud full of lies. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2174,False,False,True,False,False,False,False,False,"Trump's inauguration speech (God Forbid)!!.....Me-me-me-me-China-me-me,""did i mention me yet!?..where's my hairspray China #SemST",train,False,False,True,True,False,False,False,False,False,False,False,False
2178,False,True,False,False,False,False,False,False,"Make sure to make it to the Brew House in Pella, IA tomorrow @ 3 to meet with @HillaryClinton supporters! #SemST",train,False,False,False,False,False,False,False,True,False,False,False,False
2181,True,False,False,False,False,False,False,False,"@TODAYshow @ChrisChristie is not qualified b/c he eats $82,000 in snacks & b/c of D corruption of #Bridgegate  A BIG FAT BULLY! #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2187,True,False,False,False,False,False,False,False,"Bill Clinton Decided against taking out Bin Laden.   And we Got September 11, 2001.  #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2190,False,False,False,True,False,False,False,False,Kind of scares me that there are still thousands of emails that have not been released from Hillary's private emails.  #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
2197,True,False,False,False,False,False,False,False,"Folks, this is what happens when Liberals are in control! All hell breaks loose! Had enough yet? #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2204,True,False,False,False,False,False,False,False,@realDonaldTrump not good when only @AnnCoulter defends you. Your big mouth & giant ego are your downfall #stupidisasstupiddoes #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2209,False,False,False,False,False,False,False,True,EVERYDAY AMERICANS AND THEIR FAMILIES NEED A CHAMPION AND HILLARY WILL BE THAT CHAMPION.   #SemST,train,False,False,False,False,False,False,False,False,False,False,False,True
2214,False,False,False,False,True,False,False,False,Was asked by @HillaryClinton to help with her campaign. Gladly (excitedly) accepted! #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2217,False,False,False,False,True,False,False,False,Exciting to hear more about our Fellows all across the country on tonight's call. Special shout-out to the #FellowsIA. #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2218,False,False,False,False,False,False,False,True,@AnitaFinlay @politico Hillary's doing the right thing -- staying focus on her campaign. #SemST,train,False,False,False,False,False,False,False,False,False,False,False,True
2220,False,False,False,False,True,False,False,False,"@betheljd Thanks for the follow David, may God bless you and your family.  #freeallfour #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
2224,True,False,False,False,False,False,False,False,"@kin2souls @sunbeltgirl @ChristiChat ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2226,True,False,False,False,False,False,False,False,@gerfingerpoken Why is this woman like teflon?  She has committed enuf egregious crimes she should B superglued 2the dang wall! #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2227,True,False,False,False,False,False,False,False,"@Babbsgirl2 ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #WakeUpAmerica #StopHillary2016 #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2233,False,False,False,False,True,False,False,False,@Shy_Buffy welcome little sister! Love you! #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2234,True,False,False,False,False,False,False,False,"@politico @anniekarni ""@HillaryClinton can't even manage @billclinton & she wants to be @POTUS"" #WakeUpAmerica #StopHillary2016 #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2235,True,False,False,False,False,False,False,False,"@oreillyfactor ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #WakeUpAmerica #StopHillary2016 #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2239,True,False,False,False,False,False,False,False,"@TIMENOUT  ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #WakeUpAmerica #StopHillary2016 #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2240,False,False,False,False,True,False,False,False,So thankful for all of the volunteers who joined us at Bliss Studio in Fairfield tonight! #Rockstars #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2246,True,False,False,False,False,False,False,False,@foxnewspolitics NOT EVEN A LITTLE BIT!!! #Nobama #WeMissYouGipper #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2253,False,True,False,False,False,False,False,False,So excited to hear @HillaryClinton speak here at @dartmouth in #Hanover #HillaryinNH @HillaryforNH #SemST,train,False,False,False,False,False,False,False,True,False,False,False,False
2254,True,False,False,False,False,False,False,False,#HillaryInNH is like Adolph Hitler in a Synagogue.   #tcot #uniteblue #ctot #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2257,True,False,False,False,False,False,False,False,Didn't think about that. Don't think I'd ever vote for someone with dual citizenship. Can't believe it's legal. #Bernie #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2258,True,False,False,False,False,False,False,False,Clinton entitlement is the proverbial American hemorrhoid #tcot #Opinionated #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2261,True,False,False,False,False,False,False,False,"@HillaryClinton lied about the cost of the gala, she was fined for it, but if it were @GOP they'd be in jail  Unfit for office  #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2262,False,False,False,False,True,False,False,False,Fabulous @HillaryClinton ! You hit on every subject and I am proud of you ending on a note of kindness. #HillaryInNH #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2264,False,False,False,False,False,False,True,False,@ZekeJMiller @BretBaier @danmericaCNN  How could anyone vote for that woman?  #SemST,train,False,False,False,False,False,False,False,False,False,False,True,True
2270,False,False,False,False,True,False,False,False,Great comments by @MittRomney about pathological liar #HillaryClinton . #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2275,True,False,False,False,False,False,False,False,@anthonyweiner super out of touch and stupid.   Please go away. #NYCPride #NYC #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2277,False,False,False,False,True,False,False,False,"over the river and through the woods, and UP WITH HILL WE GO! Yass #HillaryClinton  #Hillary   #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
2281,False,False,True,False,False,False,False,False,"Do we breathe & live or ignore & collectively succumb to toxins of political, ecological, unwanton oligards? #p2 #bernie2016 #SemST",train,False,False,True,True,False,False,False,False,False,False,False,False
2282,True,False,False,False,False,False,False,False,"She's NOT a WOMAN, she's a POLITICIAN. #WhyImNotVotingForHillary #StopHillaryClinton2016 #Benghazi #savetheUSA #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2283,True,False,False,False,False,False,False,False,"@HillaryClinton I wish u were in Benghazi instead of those great people, chronic liar and power hungry animal #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2284,False,False,False,False,True,False,False,False,"YAAAS, Hillary! @TsarRhys wins best dressed here at the #Merrimack 4th of July parade! #HillaryforNH #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
2289,False,False,False,False,True,False,False,False,"@vendettajane Thanks for the follow, may God bless you and your family !  #freeallfour #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
2291,False,True,False,False,False,False,False,False,Since #SNL ain't that funny anymore please @JoeBiden run for president.. if even just for the hilarious debates between you & #SemST,train,False,False,False,False,False,False,False,True,False,False,False,False
2292,False,True,False,False,False,False,False,False,"I support Bernie on account USA needs a new direction but, if he loses in primary ,I'll support Hillary Clinton. #Sanders2016 #SemST",train,False,False,False,False,False,False,False,True,False,False,False,False
2293,True,False,False,False,False,False,False,False,"@HillaryClinton Your treatment of the press, Amb Stevens' fam, and the intel of the American ppl is enough to send you to jail #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2295,True,False,True,False,False,False,False,False,@NumbersMuncher @HillaryClinton She's the animal!! She's also a sellout!!! Ppl that vote for her are sellouts!! #NoHillary2016 #SemST,train,True,True,True,True,False,False,False,False,False,False,False,False
2298,True,False,False,False,False,False,False,False,@adamplevy @maggieNYT @danmericaCNN The people came to see & hear Hillary not the Press obstructing their view #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2303,False,False,False,False,False,False,False,True,Support #independent #BernieSanders because he's not a liar. #POTUS #libcrib #democrats #tlot #republicans #WakeUpAmerica #SemST,train,False,False,False,False,False,False,False,False,False,False,False,True
2304,False,True,False,True,False,False,False,False,@Babbsgirl2 @DrMartyFox She is as bad or worse possibly than #Obama and she will continue to break laws as if she is invincible. #SemST,train,False,False,False,False,True,True,False,True,False,False,False,False
2306,False,False,False,False,True,False,False,False,Today's number is 8! That's how many years old Jesus was when he learned to ride a bike!  Pretty cool dude! #USWNT #proudmom #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2308,False,False,False,False,True,False,False,False,Grateful for the chance to tell the world about my love of many flavors of ice cream! #WakeUpAmerica #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2309,True,False,False,False,False,False,False,False,"If you cant dazzle them with brilliance, baffle them with bullshit. #HillaryClinton #libstardsareidiots #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2310,True,False,False,False,False,False,False,False,@akawhit1 ITS TIME TO ROPE OFF KILLARY @FoxNews DELETE HER OFF YOUR BALLOT SHE IS A CLONE OF SODOM  INSANE OBAMMAD #WakeUpAmerica #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2315,True,False,False,False,False,False,False,False,"@CultureShifting ""If you don't draw the line where I've arbitrarily drawn it, you can't draw it anywhere."" Nonsense. #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2318,False,False,False,False,False,False,False,True,"RT @createdequalorg: ""We're all human, aren't we? Every human life is worth the same, and worth saving."" -J.K. Rowling #... #SemST",train,False,False,False,False,False,False,False,False,False,False,False,True
2319,True,False,False,False,False,False,False,False,Someone snitched on the mom having sex with and playing naked twister with teens. I bet it was her Cock blocking ass children. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2322,False,False,False,False,False,True,False,False,"A needed, safe medical procedure is available to women. Unfortunately, RW men say they should make women's decisions. Sad, huh? #SemST",train,False,False,False,False,False,False,False,False,True,True,False,False
2329,True,False,False,False,False,False,False,False,@LuM1996 @KurtSchlichter #Obama cares more about deserters than unborn babies #ProtectTheUnprotected #AntiAbortion #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2332,False,False,False,False,True,False,False,False,Follow #Patriot --> @Enuffis2Much.  Thanks for following back!!  #Truth #Liberty #Justice #ProIsrael #WakeUpAmerica #FreeAmirNow #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2337,False,False,False,False,False,True,False,False,@AzzarelliJim Not so great for the women you want to force to give birth against their wills. #rapeculture #SemST,train,False,False,False,False,False,False,False,False,True,True,False,False
2341,True,False,False,False,False,False,False,False,@HillaryClinton Don't you mean to say (all children deserve the same chances) except the UNBORN CHILDREN?     #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2343,True,False,False,False,False,False,False,False,@RyanDeloosh only if u want me to smash ur head through a solid wall made of steel each time u say it then shore honay #urchoice #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2346,False,False,False,False,True,False,False,False,@jemimakirke my hat is off to you for speaking out about something that is rarely discussed by anyone who has a voice. #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2347,True,False,False,False,False,False,False,False,"Anti-vaxxers are such an idiotic bunch... Seriously, guys. Vaccinate. Your. Kids. #stopsb277 #conformcomics #marvel #dc #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2350,True,False,False,False,False,False,False,False,"I know what's best, for my health. You don't know anything about me.  #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2352,True,False,False,False,False,False,False,False,"RT @pari_passu: Dear Religious Right: I keep my uterus out of your church, so keep your church out my uterus. #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2353,True,False,False,False,False,False,False,False,"@TheFullBug Dehumanizing? Why are you dehumanizing the pregnant person? They're more than walking incubators, and have rights! #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2358,False,False,False,False,True,False,False,False,Children are the greatest blessing which God has bestowed on man and woman. -Pope Francis #LifeisaGift #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2361,False,False,False,False,True,False,False,False,Excellent 'speed-dating' #ethics discussion today in Yr9 class #morality #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2369,False,False,False,False,True,False,False,False,Thank you for another day of life Lord. #Christian #Catholic #TeamJesus #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2370,False,False,False,False,True,False,False,False,@AdamMyerson @quarq - Sent mine two days ago.  Expect it back in two days. Quick turnaround and great customer service! #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2373,True,False,False,False,False,False,False,False,WH: Motherhood's a Wage Penalty. So we pay em to have kids & we pay em to kill premature babies. WTF's point here libs? #PJNET #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2374,True,False,False,False,False,False,False,False,"Hillary wants to be a champion for women, unless they're unborn.  #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2377,False,False,False,False,True,False,False,False,Follow #Patriot --> @MsMistiNichole.  Thanks for following back!!  #Truth #Liberty #Justice #ProIsrael #WakeUpAmerica #FreeAmirNow #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2379,True,True,False,False,False,False,False,False,One day I'm gonna set an abortion clinic on fire. Anyone wanna join? #SemST,train,True,True,False,False,False,False,False,True,False,False,False,False
2380,False,True,False,False,False,False,False,False,So ready for my abortion debate  #SemST,train,False,False,False,False,False,False,False,True,False,False,False,False
2382,True,False,False,False,False,False,False,False,Some Bitches be scared to kill a little cockroach in their house but quick to kill a baby... #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2391,True,False,False,False,False,False,False,False,"Oh look!!! So not only are antichoice strongly against pregnant people's human rights, they're also homophobic. Shocker. (Not) #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2395,False,False,False,False,True,False,False,False,How ironic is it that im sitting in @PPact & swiping on @Tinder right now? #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2401,True,False,False,False,False,False,False,False,Pro-choice is pro-murder couched in liberal rhetoric. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
